iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
3185.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,1.0,12.0,10.0,17.0,210,0,55.0,1.0,29.0,2.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,0.0,3.0,9.5,9.0,1.0,6.25,3.25,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-210
3184.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,20.0,12.0,9.0,16.0,209,0,38.0,0.0,28.0,1.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,0.0,3.0,6.5,7.0,7.0,6.0,6.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-209
3183.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,15.0,12.0,4.0,15.0,208,0,61.0,0.0,25.0,1.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,0.0,5.0,7.0,10.0,5.0,7.0,6.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-208
3182.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,4.0,12.0,13.0,14.0,207,0,-36.0,1.0,23.0,2.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-207
3181.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,16.0,12.0,5.0,13.0,206,0,65.0,0.0,31.0,1.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,1.0,4.0,10.0,10.0,9.0,8.0,7.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-206
3180.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,13.0,12.0,2.0,12.0,205,0,59.0,1.0,23.0,2.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,0.0,3.0,10.0,10.0,5.0,8.0,6.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-205
3179.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,17.0,12.0,6.0,11.0,204,0,22.0,1.0,26.0,2.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,0.0,1.0,6.0,8.0,1.0,2.0,1.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-204
3178.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,11.0,12.0,20.0,10.0,203,0,-4.0,1.0,22.0,2.0,16.0,20.0,18.0,20.0,18.0,8.0,0.0,3.0,9.0,10.0,2.0,9.0,3.0,27.0,2.0,2.0,8.0,3.0,42649.0,2613725.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,9.52,19.05,23.81,19.05,4.76,23.81,222.0-203
3177.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,12.0,12.0,1.0,9.0,202,0,2.0,1.0,22.0,2.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,0.0,2.0,9.0,10.0,4.0,8.0,4.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-202
3176.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,9.0,12.0,18.0,8.0,201,0,-41.0,1.0,25.0,2.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,0.0,1.0,7.0,7.75,1.0,8.0,6.0,27.0,2.0,2.0,8.0,3.0,42649.0,3550425.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-201
3175.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,18.0,12.0,7.0,7.0,200,0,71.0,1.0,25.0,2.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,0.0,3.0,9.0,10.0,4.0,9.0,6.75,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-200
3174.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,19.0,12.0,8.0,6.0,199,0,47.0,1.0,30.0,2.0,175.0,175.0,20.0,125.0,20.0,125.0,0.0,2.0,9.0,9.0,9.0,2.0,2.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,9.52,19.05,23.81,19.05,4.76,23.81,222.0-199
3173.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,14.0,12.0,3.0,5.0,198,0,0.0,0.0,23.0,4.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-198
3172.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,3.0,12.0,12.0,4.0,197,0,59.0,0.0,24.0,6.0,14.0,18.0,20.0,18.0,16.0,14.0,0.0,7.0,7.0,7.0,7.0,7.0,4.0,27.0,2.0,2.0,8.0,3.0,82422.5,3446550.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,9.52,19.05,23.81,19.05,4.76,23.81,222.0-197
3171.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,5.0,12.0,14.0,3.0,196,0,5.0,0.0,25.0,4.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,0.0,2.0,6.0,4.0,2.0,1.0,2.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-196
3170.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,6.0,12.0,15.0,2.0,195,0,3.0,1.0,27.0,2.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,0.0,4.0,5.0,10.0,5.0,6.0,4.0,27.0,2.0,2.0,8.0,3.0,37280.0,4272175.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,9.5,9.52,19.05,23.81,19.05,4.76,23.81,222.0-195
3169.0,222.0,9.0,1.0,18.0,2.0,9.0,20.0,2.0,12.0,11.0,1.0,194,0,-23.0,1.0,24.0,2.0,16.0,16.0,20.0,16.0,18.0,14.0,0.0,3.0,10.0,9.0,6.0,8.0,5.0,27.0,2.0,2.0,8.0,3.0,42649.0,2613725.0,2.0,6.0,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,9.52,19.05,23.81,19.05,4.76,23.81,222.0-194
3168.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,8.0,7.0,2.0,20.0,213,0,33.0,0.0,25.0,3.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,0.0,8.0,9.0,10.0,6.0,9.0,7.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-213
3167.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,10.0,7.0,4.0,19.0,212,1,31.0,0.0,27.0,3.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,1.0,7.0,7.0,8.0,7.0,8.0,7.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-212
3166.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,7.0,7.0,1.0,18.0,211,0,5.0,0.0,28.0,2.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,0.0,6.0,10.0,10.0,6.0,10.0,10.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-211
3165.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,1.0,7.0,15.0,17.0,210,0,-2.0,0.0,29.0,2.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,0.0,5.0,8.0,8.0,2.0,3.0,4.75,27.0,8.0,4.0,6.0,1.0,100063.0,3788100.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-210
3164.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,20.0,7.0,14.0,16.0,209,0,-1.0,0.0,28.0,1.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,0.0,8.0,7.0,9.0,7.0,7.0,5.5,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-209
3163.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,15.0,7.0,9.0,15.0,208,0,-17.0,0.0,25.0,1.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,0.0,5.0,7.0,10.0,8.0,7.0,7.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-208
3162.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,4.0,7.0,18.0,14.0,207,0,0.0,0.0,23.0,2.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,0.0,6.0,7.0,9.0,6.0,7.0,6.0,27.0,8.0,4.0,6.0,1.0,100063.0,3975150.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-207
3161.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,16.0,7.0,10.0,13.0,206,1,29.0,0.0,31.0,1.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,1.0,8.0,7.0,8.0,6.0,7.0,5.0,27.0,8.0,4.0,6.0,1.0,100063.0,3975150.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-206
3160.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,13.0,7.0,7.0,12.0,205,1,22.0,0.0,23.0,2.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,1.0,8.0,8.0,8.0,8.0,8.0,6.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-205
3159.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,17.0,7.0,11.0,11.0,204,0,2.0,0.0,26.0,2.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,0.0,4.0,7.0,9.0,5.0,6.0,6.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-204
3158.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,11.0,7.0,5.0,10.0,203,0,39.0,0.0,22.0,2.0,16.0,20.0,18.0,20.0,18.0,8.0,0.0,3.0,7.0,8.0,7.25,9.0,3.0,27.0,8.0,4.0,6.0,1.0,100063.0,3788100.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-203
3157.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,12.0,7.0,6.0,9.0,202,0,49.0,0.0,22.0,2.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,0.0,6.0,9.0,9.0,7.0,8.0,5.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-202
3156.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,9.0,7.0,3.0,8.0,201,0,-23.0,0.0,25.0,2.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,0.0,7.0,7.0,7.0,4.25,7.0,5.75,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-201
3155.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,18.0,7.0,12.0,7.0,200,0,-7.0,0.0,25.0,2.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,0.0,7.0,9.0,8.0,5.75,7.0,5.75,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-200
3154.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,19.0,7.0,13.0,6.0,199,1,29.0,0.0,30.0,2.0,175.0,175.0,20.0,125.0,20.0,125.0,1.0,5.0,10.0,9.0,6.0,9.0,2.0,27.0,8.0,4.0,6.0,1.0,100063.0,3788100.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-199
3153.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,14.0,7.0,8.0,5.0,198,0,5.0,1.0,23.0,4.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,0.0,3.0,5.0,6.0,4.0,5.0,5.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-198
3152.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,3.0,7.0,17.0,4.0,197,0,12.0,0.0,24.0,6.0,14.0,18.0,20.0,18.0,16.0,14.0,0.0,7.0,7.0,7.0,7.0,7.0,4.0,27.0,8.0,4.0,6.0,1.0,100063.0,3788100.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-197
3151.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,5.0,7.0,19.0,3.0,196,0,15.0,1.0,25.0,4.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,0.0,3.0,6.0,4.0,3.0,3.0,4.5,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-196
3150.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,6.0,7.0,20.0,2.0,195,0,-21.0,0.0,27.0,2.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,0.0,7.0,8.0,7.0,7.0,8.0,6.0,27.0,8.0,4.0,6.0,1.0,100063.0,4037500.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-195
3149.0,221.0,8.0,1.0,16.0,2.0,9.0,20.0,2.0,7.0,16.0,1.0,194,1,41.0,0.0,24.0,2.0,16.0,16.0,20.0,16.0,18.0,14.0,1.0,8.0,10.0,10.0,8.0,10.0,7.0,27.0,8.0,4.0,6.0,1.0,100063.0,3788100.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,221.0-194
3148.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,8.0,14.0,15.0,20.0,213,0,-32.0,0.0,25.0,3.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,25.0,13.0,6.0,1.0,1.0,54596.75,4598200.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-213
3147.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,10.0,14.0,17.0,19.0,212,0,3.0,0.0,27.0,3.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,0.0,6.0,6.0,7.0,6.0,6.0,5.0,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-212
3146.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,7.0,14.0,14.0,18.0,211,0,-27.0,0.0,28.0,2.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,0.0,6.0,10.0,10.0,6.0,10.0,10.0,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-211
3145.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,1.0,14.0,8.0,17.0,210,0,33.0,0.0,29.0,2.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,0.0,5.0,10.0,10.0,1.25,9.0,5.75,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-210
3144.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,20.0,14.0,7.0,16.0,209,0,-18.0,0.0,28.0,1.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,0.0,5.0,7.0,6.0,8.0,7.0,6.0,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-209
3143.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,15.0,14.0,2.0,15.0,208,1,54.0,0.0,25.0,1.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,1.0,5.0,10.0,10.0,9.0,9.0,9.0,25.0,13.0,6.0,1.0,1.0,48837.0,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-208
3142.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,4.0,14.0,11.0,14.0,207,0,-26.0,0.0,23.0,2.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,0.0,7.0,9.0,10.0,10.0,9.0,7.0,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-207
3141.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,16.0,14.0,3.0,13.0,206,1,49.0,0.0,31.0,1.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,1.0,9.0,10.0,10.0,10.0,9.0,9.0,25.0,13.0,6.0,1.0,1.0,66477.5,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-206
3140.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,13.0,14.0,20.0,12.0,205,1,52.0,0.0,23.0,2.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,1.0,8.0,8.0,8.0,7.0,6.0,6.0,25.0,13.0,6.0,1.0,1.0,54596.75,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-205
3139.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,17.0,14.0,4.0,11.0,204,0,4.0,0.0,26.0,2.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,0.0,4.0,7.0,9.0,6.0,8.0,8.0,25.0,13.0,6.0,1.0,1.0,53653.25,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-204
3138.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,11.0,14.0,18.0,10.0,203,0,-52.0,0.0,22.0,2.0,16.0,20.0,18.0,20.0,18.0,8.0,0.0,3.0,9.0,9.0,7.0,9.0,6.0,25.0,13.0,6.0,1.0,1.0,44411.5,4598200.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,0.0,16.67,16.67,16.67,16.67,14.81,18.52,220.0-203
3137.0,220.0,7.0,1.0,14.0,2.0,9.0,20.0,12.0,14.0,19.0,9.0,202,0,-15.0,0.0,22.0,2.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,0.0,5.0,9.0,9.0,7.0,8.0,4.0,25.0,13.0,6.0,1.0,1.0,48837.0,5013625.0,1.0,5.0,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,10.0,9.5,16.67,16.67,16.67,16.67,14.81,18.52,220.0-202
